sub_id_6,sub_id_5,sub_id_3,sub_id_2,campaign,campaign_id,datetime,cost,revenue,profit,clicks,campaign_unique_clicks,conversions,roi_confirmed,lp_clicks,cr,lp_ctr,revenue_to_cost_ratio,conversion_rate,profit_margin,cluster,recommendation,reason,priority,urgent,action_needed,potential_impact
26-07-2025 - DE - Xiaomi - Reviews - Creative 3,Adset #4,120232806512360679,120232806697300679,Facebook.com - Sweeps - SOI - Xiaomi - DE - UA82 - BM1 - Acc 5,455,1753623044000,0.712,0.0,-0.71,1,1,0,-100.0,1,0,100,0.0,0.0,-0.997189610688749,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,71.2
25-07-2025 - DE - Gillette - Creative 5,MV25-64 - Adset 5,120228987231070368,120228987231470368,Facebook.com - Sweeps - SOI - Gillette - DE - UA50 - BM2 - Acc 1,415,1753615630000,0.71,0.0,-0.71,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9999985915512795,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,71.0
26-07-2025 - DE - Makita - Reviews - Creative 4,Adset #5,120227651386510519,120227651473720519,Facebook.com - Sweeps - SOI - Makita - DE - UA83 - BM1 - Acc 1,426,1753624184000,0.7067,0.0,-0.71,1,1,0,-100.0,1,0,100,0.0,0.0,-1.004668169423844,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,70.67
24-07-2025 - DE - Gillette - Man - Creative 3,Adset #4,120228794387900368,120228794556640368,Facebook.com - Sweeps - SOI - Gillette - DE - UA50 - BM2 - Acc 1,415,1753533193000,0.7,0.0,-0.7,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9999985714306122,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,70.0
23-07-2025 - UK - Lenor - Woman - Creative 2,Adset #2,120231939970540400,120231940002470400,Facebook.com - Sweeps - SOI - Lenor - UK - UA25 - BM1 - Acc 3,457,1753575176000,0.66,0.0,-0.66,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9999984848507805,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,66.0
26-07-2025 - DE - Lenor - Reviews 2 - Creative 1,Adset #5,120231898512020596,120231899293460596,Facebook.com - Sweeps - SOI - Lenor - DE - UA78 - BM1 - Acc 1,454,1753615013000,0.646,0.0,-0.65,1,1,0,-100.0,1,0,100,0.0,0.0,-1.0061903928941287,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,64.60000000000001
26-07-2025 - DE - Xiaomi - Reviews - Creative 4,Adset #5,120232806911290679,120232807094080679,Facebook.com - Sweeps - SOI - Xiaomi - DE - UA82 - BM1 - Acc 5,455,1753617595000,0.6433,0.0,-0.64,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9948686540204352,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,64.33
26-07-2025 - DE - Lenor - Review - Creative 4,Adset #3,120231893397770596,120231893620460596,Facebook.com - Sweeps - SOI - Lenor - DE - UA78 - BM1 - Acc 1,454,1753617186000,0.61,0.0,-0.61,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9999983606584251,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,61.0
26-07-2025 - DE - Lenor - Review - Creative 3,Adset #3,120231893173470596,120231893239730596,Facebook.com - Sweeps - SOI - Lenor - DE - UA78 - BM1 - Acc 1,454,1753618809000,0.6067,0.0,-0.61,1,1,0,-100.0,1,0,100,0.0,0.0,-1.005437604355358,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,60.67
26-07-2025 - DE - Xiaomi - Reviews - Creative 1,Adset #1,120232805992200679,120232805992700679,Facebook.com - Sweeps - SOI - Xiaomi - DE - UA82 - BM1 - Acc 5,455,1753582045000,0.605,0.0,-0.61,1,1,0,-100.0,1,0,100,0.0,0.0,-1.008262796259841,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,60.5
24-07-2025 - DE - Gillette - Man - Creative 5,Adset #4,120228794886340368,120228795085410368,Facebook.com - Sweeps - SOI - Gillette - DE - UA50 - BM2 - Acc 1,415,1753527214000,0.5833,0.0,-0.58,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9943408291773885,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,58.330000000000005
23-07-2025 - DE - Xiaomi - Creative 3,Adset #4,120229974918480210,120229975103780210,Facebook.com - Sweeps - SOI - Xiaomi - DE - UA83 - BM1 - Acc 2,430,1753623070000,0.5781,0.0,-0.58,1,1,0,-100.0,1,0,100,0.0,0.0,-1.0032848931242118,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,57.809999999999995
25-07-2025 - DE - Barilla - Creative 3,MV25-64 - Adset 3,120230191643530235,120230191644640235,Facebook.com - Sweeps - SOI - Barilla - DE - UA49 - BM1 - Acc 3,443,1753623595000,0.5743,0.0,-0.57,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9925108958542643,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,57.43000000000001
25-07-2025 - DE - Xiaomi - Man - Creative 5,MV25-64 - Adset 5,120232532810460679,120232532810450679,Facebook.com - Sweeps - SOI - Xiaomi - DE - UA82 - BM1 - Acc 5,455,1753621481000,0.5713,0.0,-0.57,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9977227416020624,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,57.13
25-07-2025 - DE - Gillette - Creative 3,MV25-64 - Adset 3,120228987231040368,120228987231450368,Facebook.com - Sweeps - SOI - Gillette - DE - UA50 - BM2 - Acc 1,415,1753531419000,0.5708,0.0,-0.57,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9985967088354785,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,57.08
25-07-2025 - DE - Barilla - Creative 1,MV25-64 - Adset 4,120230190686660235,120230191601350235,Facebook.com - Sweeps - SOI - Barilla - DE - UA49 - BM1 - Acc 3,443,1753570812000,0.57,0.0,-0.57,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9999982456171129,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,56.99999999999999
25-07-2025 - DE - Xiaomi - Man - Creative 4,MV25-64 - Adset 3,120232532219850679,120232532220680679,Facebook.com - Sweeps - SOI - Xiaomi - DE - UA82 - BM1 - Acc 5,455,1753528100000,0.5667,0.0,-0.57,1,1,0,-100.0,1,0,100,0.0,0.0,-1.0058214119968025,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,56.67
25-07-2025 - DE - Barilla - Creative 2,MV25-64 - Adset 1,120230191643550235,120230191644650235,Facebook.com - Sweeps - SOI - Barilla - DE - UA49 - BM1 - Acc 3,443,1753623748000,0.5615,0.0,-0.56,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9973268079665041,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,56.15
25-07-2025 - DE - Gillette - Creative 4,MV25-64 - Adset 3,120228987231050368,120228987231440368,Facebook.com - Sweeps - SOI - Gillette - DE - UA50 - BM2 - Acc 1,415,1753609060000,0.545,0.0,-0.55,1,1,0,-100.0,1,0,100,0.0,0.0,-1.009172460234018,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,54.50000000000001
26-07-2025 - DE - Xiaomi - Reviews - Creative 4,Adset #2,120232806911290679,120232806973390679,Facebook.com - Sweeps - SOI - Xiaomi - DE - UA82 - BM1 - Acc 5,455,1753610154000,0.54,0.0,-0.54,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9999981481515774,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,54.0
25-07-2025 - DE - Xiaomi - Man - Creative 2,MV25-64 - Adset 2,120232531200490679,120232531200570679,Facebook.com - Sweeps - SOI - Xiaomi - DE - UA82 - BM1 - Acc 5,455,1753540473000,0.5357,0.0,-0.54,1,1,0,-100.0,1,0,100,0.0,0.0,-1.0080249990199759,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,53.56999999999999
26-07-2025 - DE - Lenor - Review - Creative 2,Adset #2,120231892943090596,120231892994700596,Facebook.com - Sweeps - SOI - Lenor - DE - UA78 - BM1 - Acc 1,454,1753614676000,0.526,0.0,-0.53,1,1,0,-100.0,1,0,100,0.0,0.0,-1.0076026471432564,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,52.6
25-07-2025 - DE - Rituals - Creative 4,25-64 - Adset 3,120230831546100045,120230831546400045,Facebook.com - Sweeps - SOI - Rituals - DE - UA85 - BM1 - Acc 1,458,1753546939000,0.52,0.0,-0.52,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9999980769267751,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,52.0
23-07-2025 - DE - Xiaomi - Creative 1,Adset #1,120229974433090210,120229974434260210,Facebook.com - Sweeps - SOI - Xiaomi - DE - UA83 - BM1 - Acc 2,430,1753572325000,0.508,0.0,-0.51,1,1,0,-100.0,1,0,100,0.0,0.0,-1.0039350316239535,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,50.8
26-07-2025 - DE - Xiaomi - Reviews - Creative 2,Adset #1,120232806207870679,120232806210410679,Facebook.com - Sweeps - SOI - Xiaomi - DE - UA82 - BM1 - Acc 5,455,1753619518000,0.5025,0.0,-0.5,1,1,0,-100.0,1,0,100,0.0,0.0,-0.995022895476825,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,50.24999999999999
23-07-2025 - DE - Xiaomi - Creative 1,Adset #2,120229974433090210,120229974458870210,Facebook.com - Sweeps - SOI - Xiaomi - DE - UA83 - BM1 - Acc 2,430,1753519278000,0.4909,0.0,-0.49,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9981645993795083,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,49.09
25-07-2025 - DE - Barilla - Creative 5,MV25-64 - Adset 2,120230191644290235,120230191644590235,Facebook.com - Sweeps - SOI - Barilla - DE - UA49 - BM1 - Acc 3,443,1753620690000,0.49,0.0,-0.49,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9999979591878384,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,49.0
26-07-2025 - DE - Xiaomi - Reviews - Creative 4,Adset #1,120232806911290679,120232806913480679,Facebook.com - Sweeps - SOI - Xiaomi - DE - UA82 - BM1 - Acc 5,455,1753621459000,0.485,0.0,-0.49,1,1,0,-100.0,1,0,100,0.0,0.0,-1.0103071952428964,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,48.5
25-07-2025 - DE - Gillette - Creative 5,MV25-64 - Adset 1,120228987231070368,120228987231020368,Facebook.com - Sweeps - SOI - Gillette - DE - UA50 - BM2 - Acc 1,415,1753615515000,0.4822,0.0,-0.48,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9954355134062352,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,48.22
26-07-2025 - DE - Xiaomi - Reviews - Creative 2,Adset #4,120232806207870679,120232806386740679,Facebook.com - Sweeps - SOI - Xiaomi - DE - UA82 - BM1 - Acc 5,455,1753617296000,0.4567,0.0,-0.46,1,1,0,-100.0,1,0,100,0.0,0.0,-1.007223544507238,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,45.67
25-07-2025 - DE - Gillette - Creative 2,MV25-64 - Adset 5,120228987231030368,120228987231510368,Facebook.com - Sweeps - SOI - Gillette - DE - UA50 - BM2 - Acc 1,415,1753599183000,0.4533,0.0,-0.45,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9927178629652263,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,45.33
25-07-2025 - DE - Barilla - Creative 4,MV25-64 - Adset 1,120230191644300235,120230191644620235,Facebook.com - Sweeps - SOI - Barilla - DE - UA49 - BM1 - Acc 3,443,1753541873000,0.4473,0.0,-0.45,1,1,0,-100.0,1,0,100,0.0,0.0,-1.006033968178028,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,44.73
24-07-2025 - DE - Gillette - Man - Creative 4,Adset #1,120228794634080368,120228794635020368,Facebook.com - Sweeps - SOI - Gillette - DE - UA50 - BM2 - Acc 1,415,1753518776000,0.4467,0.0,-0.45,1,1,0,-100.0,1,0,100,0.0,0.0,-1.0073852532230734,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,44.67
23-07-2025 - DE - Makita - Photo - Creative 3,Adset #2,120227446586830519,120227446597880519,Facebook.com - Sweeps - SOI - Makita - DE - UA83 - BM1 - Acc 1,426,1753623418000,0.4458,0.0,-0.45,1,1,0,-100.0,1,0,100,0.0,0.0,-1.0094190008546415,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,44.58
25-07-2025 - US - Aldi - Creative 3,MV25-64 - Adset 4,120229247263590075,120229247264780075,Facebook.com - Sweeps - SOI - Aldi - Tester - US - UA64 - BM1 - Acc 3,391,1753622219000,0.445,0.0,-0.45,1,1,0,-100.0,1,0,100,0.0,0.0,-1.011233682620938,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,44.5
25-07-2025 - DE - Xiaomi - Man - Creative 4,MV25-64 - Adset 1,120232532219850679,120232532220510679,Facebook.com - Sweeps - SOI - Xiaomi - DE - UA82 - BM1 - Acc 5,455,1753572705000,0.445,0.0,-0.45,1,1,0,-100.0,1,0,100,0.0,0.0,-1.011233682620938,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,44.5
25-07-2025 - DE - Xiaomi - Man - Creative 1,MV25-64 - Adset 5,120232529859980679,120232530632640679,Facebook.com - Sweeps - SOI - Xiaomi - DE - UA82 - BM1 - Acc 5,455,1753614011000,0.4338,0.0,-0.43,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9912379178471235,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,43.38
26-07-2025 - DE - Makita - Reviews - Creative 4,Adset #4,120227651386510519,120227651452800519,Facebook.com - Sweeps - SOI - Makita - DE - UA83 - BM1 - Acc 1,426,1753624292000,0.43,0.0,-0.43,1,1,0,-100.0,1,0,100,0.0,0.0,-0.999997674424013,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,43.0
26-07-2025 - DE - Makita - Reviews - Creative 3,Adset #2,120227651269240519,120227651298790519,Facebook.com - Sweeps - SOI - Makita - DE - UA83 - BM1 - Acc 1,426,1753620151000,0.4233,0.0,-0.42,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9922017665916215,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,42.33
23-07-2025 - DE - Makita - Photo - Creative 5,Adset #3,120227446682300519,120227446699350519,Facebook.com - Sweeps - SOI - Makita - DE - UA83 - BM1 - Acc 1,426,1753619853000,0.4138,0.0,-0.41,1,1,0,-100.0,1,0,100,0.0,0.0,-0.990814425291384,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,41.38
23-07-2025 - DE - Makita - Photo - Creative 5,Adset #1,120227446682300519,120227446683740519,Facebook.com - Sweeps - SOI - Makita - DE - UA83 - BM1 - Acc 1,426,1753551729000,0.4137,0.0,-0.41,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9910539254195663,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,41.370000000000005
23-07-2025 - DE - Xiaomi - Creative 4,Adset #2,120229975174200210,120229975205800210,Facebook.com - Sweeps - SOI - Xiaomi - DE - UA83 - BM1 - Acc 2,430,1753623155000,0.4038,0.0,-0.4,1,1,0,-100.0,1,0,100,0.0,0.0,-0.990586947531086,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,40.38
23-07-2025 - DE - Makita - Man - Creative 4,Adset #1,120227403910460519,120227403912540519,Facebook.com - Sweeps - SOI - Makita - DE - UA83 - BM1 - Acc 1,426,1753623862000,0.3996,0.0,-0.4,1,1,0,-100.0,1,0,100,0.0,0.0,-1.0009984959997598,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,39.96
23-07-2025 - DE - Xiaomi - Creative 1,Adset #4,120229974433090210,120229974499640210,Facebook.com - Sweeps - SOI - Xiaomi - DE - UA83 - BM1 - Acc 2,430,1753531020000,0.3971,0.0,-0.4,1,1,0,-100.0,1,0,100,0.0,0.0,-1.0073004097194418,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,39.71
23-07-2025 - DE - Xiaomi - Creative 3,Adset #3,120229974918480210,120229975053700210,Facebook.com - Sweeps - SOI - Xiaomi - DE - UA83 - BM1 - Acc 2,430,1753529500000,0.3948,0.0,-0.39,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9878394431625048,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,39.48
26-07-2025 - DE - Makita - Reviews - Creative 4,Adset #2,120227651386510519,120227651410110519,Facebook.com - Sweeps - SOI - Makita - DE - UA83 - BM1 - Acc 1,426,1753624129000,0.385,0.0,-0.39,1,1,0,-100.0,1,0,100,0.0,0.0,-1.0129843818587485,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,38.5
25-07-2025 - DE - Barilla - Creative 4,MV25-64 - Adset 5,120230191644300235,120230191644740235,Facebook.com - Sweeps - SOI - Barilla - DE - UA49 - BM1 - Acc 3,443,1753530092000,0.3846,0.0,-0.38,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9880369525820266,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,38.46
26-07-2025 - DE - Lenor - Review - Creative 2,Adset #1,120231892943090596,120231892945620596,Facebook.com - Sweeps - SOI - Lenor - DE - UA78 - BM1 - Acc 1,454,1753619357000,0.3833,0.0,-0.38,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9913879692461017,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,38.33
25-07-2025 - US - Aldi - Creative 2,MV25-64 - Adset 1,120229247263580075,120229247264630075,Facebook.com - Sweeps - SOI - Aldi - Tester - US - UA64 - BM1 - Acc 3,391,1753613254000,0.3833,0.0,-0.38,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9913879692461017,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,38.33
25-07-2025 - US - Aldi - Creative 3,MV25-64 - Adset 2,120229247263590075,120229247264740075,Facebook.com - Sweeps - SOI - Aldi - Tester - US - UA64 - BM1 - Acc 3,391,1753584976000,0.3727,0.0,-0.37,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9927529038022438,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,37.269999999999996
26-07-2025 - DE - Makita - Reviews - Creative 2,Adset #3,120227651204390519,120227651229760519,Facebook.com - Sweeps - SOI - Makita - DE - UA83 - BM1 - Acc 1,426,1753618915000,0.366,0.0,-0.37,1,1,0,-100.0,1,0,100,0.0,0.0,-1.0109261996551924,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,36.6
23-07-2025 - DE - Xiaomi - Creative 2,Adset #3,120229974586200210,120229974756830210,Facebook.com - Sweeps - SOI - Xiaomi - DE - UA83 - BM1 - Acc 2,430,1753561408000,0.36,0.0,-0.36,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9999972222299384,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,36.0
25-07-2025 - US - Aldi - Creative 1,MV25-64 - Adset 2,120229247006550075,120229247246500075,Facebook.com - Sweeps - SOI - Aldi - Tester - US - UA64 - BM1 - Acc 3,391,1753623217000,0.3533,0.0,-0.35,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9906566921690004,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,35.33
18-07-2025 - DE - Xiaomi - Creative 10,Adset #1,120229697217890210,120229697218820210,Facebook.com - Sweeps - SOI - Xiaomi - DE - UA83 - BM1 - Acc 2,430,1753559314000,0.3523,0.0,-0.35,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9934686532255089,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,35.23
23-07-2025 - DE - Makita - Man - Creative 1,Adset #5,120227403362470519,120227403475770519,Facebook.com - Sweeps - SOI - Makita - DE - UA83 - BM1 - Acc 1,426,1753621603000,0.3495,0.0,-0.35,1,1,0,-100.0,1,0,100,0.0,0.0,-1.0014277498490707,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,34.949999999999996
22-07-2025 - UK - Lenor - Woman - 25-35 - Creative 3,Adset #1,120231859611000400,120231859611720400,Facebook.com - Sweeps - SOI - Lenor - UK - UA25 - BM1 - Acc 3,457,1753531057000,0.3473,0.0,-0.35,1,1,0,-100.0,1,0,100,0.0,0.0,-1.0077713568345614,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,34.73
18-07-2025 - DE - Xiaomi - Creative 8,Adset #1,120229697184490210,120229697186550210,Facebook.com - Sweeps - SOI - Xiaomi - DE - UA83 - BM1 - Acc 2,430,1753531415000,0.3453,0.0,-0.35,1,1,0,-100.0,1,0,100,0.0,0.0,-1.013608417004295,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,34.53
25-07-2025 - DE - Barilla - Creative 5,MV25-64 - Adset 3,120230191644290235,120230191644690235,Facebook.com - Sweeps - SOI - Barilla - DE - UA49 - BM1 - Acc 3,443,1753623658000,0.3421,0.0,-0.34,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9938585388525611,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,34.21
18-07-2025 - DE - Xiaomi - Creative 6,Adset #1,120229697132640210,120229697133120210,Facebook.com - Sweeps - SOI - Xiaomi - DE - UA83 - BM1 - Acc 2,430,1753552173000,0.3226,0.0,-0.32,1,1,0,-100.0,1,0,100,0.0,0.0,-0.991937408749508,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,32.26
25-07-2025 - US - Aldi - Creative 4,MV25-64 - Adset 4,120229247264480075,120229247264770075,Facebook.com - Sweeps - SOI - Aldi - Tester - US - UA64 - BM1 - Acc 3,391,1753624196000,0.322,0.0,-0.32,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9937857335846784,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,32.2
26-07-2025 - DE - Makita - Reviews - Creative 1,Adset #4,120227651107880519,120227651169990519,Facebook.com - Sweeps - SOI - Makita - DE - UA83 - BM1 - Acc 1,426,1753623615000,0.3215,0.0,-0.32,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9953312742417598,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,32.15
25-07-2025 - US - Aldi - Creative 3,MV25-64 - Adset 1,120229247263590075,120229247264620075,Facebook.com - Sweeps - SOI - Aldi - Tester - US - UA64 - BM1 - Acc 3,391,1753617186000,0.3129,0.0,-0.31,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9907286969360917,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,31.290000000000003
26-07-2025 - DE - Makita - Reviews - Creative 5,Adset #3,120227651490530519,120227651539370519,Facebook.com - Sweeps - SOI - Makita - DE - UA83 - BM1 - Acc 1,426,1753622295000,0.3029,0.0,-0.3,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9904226133291075,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,30.29
23-07-2025 - UK - Lenor - Woman - Creative 3,Adset #5,120231940194440400,120231940293000400,Facebook.com - Sweeps - SOI - Lenor - UK - UA25 - BM1 - Acc 3,457,1753541546000,0.2934,0.0,-0.29,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9884083557997417,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,29.34
10-07-2025 - DE - Makita - Creative 8,Adset #4,120226718784340519,120226718909030519,Facebook.com - Sweeps - SOI - Makita - DE - UA83 - BM1 - Acc 1,426,1753601482000,0.277,0.0,-0.28,1,1,0,-100.0,1,0,100,0.0,0.0,-1.0108266757159723,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,27.700000000000003
23-07-2025 - UK - Lenor - Woman - Creative 2,Adset #3,120231939970540400,120231940020470400,Facebook.com - Sweeps - SOI - Lenor - UK - UA25 - BM1 - Acc 3,457,1753624226000,0.271,0.0,-0.27,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9963062866926691,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,27.1
22-07-2025 - UK - Dove - Woman - 35-45 - Creative 3,Adset #1,120231856329280400,120231856329440400,Facebook.com - Sweeps - SOI - Dove - UK - UA25 - BM1 - Acc 3,210,1753622029000,0.2597,0.0,-0.26,1,1,0,-100.0,1,0,100,0.0,0.0,-1.0011513240226262,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,25.97
25-07-2025 - US - Aldi - Creative 3,MV25-64 - Adset 3,120229247263590075,120229247264640075,Facebook.com - Sweeps - SOI - Aldi - Tester - US - UA64 - BM1 - Acc 3,391,1753617666000,0.2564,0.0,-0.26,1,1,0,-100.0,1,0,100,0.0,0.0,-1.0140366067215028,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,25.64
26-07-2025 - DE - Makita - Reviews - Creative 1,Adset #5,120227651107880519,120227651186670519,Facebook.com - Sweeps - SOI - Makita - DE - UA83 - BM1 - Acc 1,426,1753621170000,0.2533,0.0,-0.25,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9869680735567566,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,25.330000000000002
22-07-2025 - UK - Lenor - Woman - 45-55 - Creative 2,Adset #1,120231859794640400,120231859795240400,Facebook.com - Sweeps - SOI - Lenor - UK - UA25 - BM1 - Acc 3,457,1753520750000,0.2373,0.0,-0.24,1,1,0,-100.0,1,0,100,0.0,0.0,-1.0113737405236387,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,23.73
25-07-2025 - DE - Barilla - Creative 1,MV25-64 - Adset 3,120230190686660235,120230191601340235,Facebook.com - Sweeps - SOI - Barilla - DE - UA49 - BM1 - Acc 3,443,1753619271000,0.23,0.0,-0.23,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9999956521928165,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,23.0
23-07-2025 - UK - Lenor - Woman - Creative 3,Adset #3,120231940194440400,120231940258310400,Facebook.com - Sweeps - SOI - Lenor - UK - UA25 - BM1 - Acc 3,457,1753618913000,0.2204,0.0,-0.22,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9981805890172911,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,22.040000000000003
10-07-2025 - DE - Makita - Creative 2,Adset #2,120226717318460519,120226717370310519,Facebook.com - Sweeps - SOI - Makita - DE - UA83 - BM1 - Acc 1,426,1753489676000,0.22,0.0,-0.22,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9999954545661156,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,22.0
25-07-2025 - US - Aldi - Creative 1,MV25-64 - Adset 3,120229247006550075,120229247246370075,Facebook.com - Sweeps - SOI - Aldi - Tester - US - UA64 - BM1 - Acc 3,391,1753621668000,0.2145,0.0,-0.21,1,1,0,-100.0,1,0,100,0.0,0.0,-0.9790164148418888,1,REDUCE_BUDGET,Poor performance - reduce budget by 50%,3,False,True,21.45
