sub_id_6,sub_id_5,sub_id_3,sub_id_2,campaign,campaign_id,datetime,cost,revenue,profit,clicks,campaign_unique_clicks,conversions,roi_confirmed,lp_clicks,cr,lp_ctr,revenue_to_cost_ratio,conversion_rate,profit_margin,cluster,recommendation,reason,priority
25-07-2025 - DE - Xiaomi - Man - Creative 5,MV25-64 - Adset 3,120232532810460679,120232532810540679,Facebook.com - Sweeps - SOI - Xiaomi - DE - UA82 - BM1 - Acc 5,455,1753523193000,0.5675,0.0,-0.57,1,1,0,-100.0,0,0,0.0,0.0,0.0,-1.0044035164695744,0,REDUCE_BUDGET,Below average performance - reduce budget,3
24-07-2025 - DE - Gillette - Man - Creative 5,Adset #3,120228794886340368,120228795034410368,Facebook.com - Sweeps - SOI - Gillette - DE - UA50 - BM2 - Acc 1,415,1753522995000,0.205,0.0,-0.21,1,1,0,-100.0,1,0,100.0,0.0,0.0,-1.0243852469012347,1,REDUCE_BUDGET,Below average performance - reduce budget,3
25-07-2025 - DE - Gillette - Creative 5,MV25-64 - Adset 5,120228987231070368,120228987231470368,Facebook.com - Sweeps - SOI - Gillette - DE - UA50 - BM2 - Acc 1,415,1753522925000,0.4375,0.0,-0.44,1,1,0,-100.0,0,0,0.0,0.0,0.0,-1.0057119869440299,0,REDUCE_BUDGET,Below average performance - reduce budget,3
25-07-2025 - DE - Xiaomi - Man - Creative 3,MV25-64 - Adset 5,120232531603680679,120232531603540679,Facebook.com - Sweeps - SOI - Xiaomi - DE - UA82 - BM1 - Acc 5,455,1753522696000,0.25,0.0,-0.25,1,1,0,-100.0,0,0,0.0,0.0,0.0,-0.9999960000160001,0,REDUCE_BUDGET,Below average performance - reduce budget,3
23-07-2025 - IT - Douglas - Woman - Creative 3,Adset #4,120230636152280628,120230636289640628,Facebook.com - Sweeps - SOI - Douglas - IT - UA18 - BM1 - Acc 6,406,1753522316000,0.1833,0.0,-0.18,1,1,0,-100.0,1,0,100.0,0.0,0.0,-0.9819913693869646,1,REDUCE_BUDGET,Below average performance - reduce budget,3
25-07-2025 - DE - Gillette - Creative 2,MV25-64 - Adset 4,120228987231030368,120228987231420368,Facebook.com - Sweeps - SOI - Gillette - DE - UA50 - BM2 - Acc 1,415,1753521749000,0.64,0.0,-0.64,1,1,0,-100.0,1,0,100.0,0.0,0.0,-0.9999984375024413,1,REDUCE_BUDGET,Below average performance - reduce budget,3
25-07-2025 - DE - Barilla - Creative 4,MV25-64 - Adset 3,120230191644300235,120230191644670235,Facebook.com - Sweeps - SOI - Barilla - DE - UA49 - BM1 - Acc 3,443,1753521593000,0.3,0.0,-0.3,1,1,0,-100.0,1,0,100.0,0.0,0.0,-0.9999966666777779,1,REDUCE_BUDGET,Below average performance - reduce budget,3
25-07-2025 - DE - Gillette - Creative 2,MV25-64 - Adset 3,120228987231030368,120228987231460368,Facebook.com - Sweeps - SOI - Gillette - DE - UA50 - BM2 - Acc 1,415,1753521584000,0.385,0.0,-0.39,1,1,0,-100.0,1,0,100.0,0.0,0.0,-1.0129843818587485,1,REDUCE_BUDGET,Below average performance - reduce budget,3
25-07-2025 - DE - Gillette - Creative 2,MV25-64 - Adset 5,120228987231030368,120228987231510368,Facebook.com - Sweeps - SOI - Gillette - DE - UA50 - BM2 - Acc 1,415,1753521514000,0.6167,0.0,-0.62,1,1,0,-100.0,1,0,100.0,0.0,0.0,-1.0053494318964944,1,REDUCE_BUDGET,Below average performance - reduce budget,3
25-07-2025 - DE - Gillette - Creative 3,MV25-64 - Adset 2,120228987231040368,120228987232200368,Facebook.com - Sweeps - SOI - Gillette - DE - UA50 - BM2 - Acc 1,415,1753521137000,0.135,0.0,-0.14,1,1,0,-100.0,1,0,100.0,0.0,0.0,-1.0370293553381087,1,REDUCE_BUDGET,Below average performance - reduce budget,3
